file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019174906.txt,28.6Mbits/sec,30.9Mbits/sec,24.5Mbits/sec,25.3Mbits/sec,25.9Mbits/sec,36.7Mbits/sec,39.9Mbits/sec,25.0Mbits/sec,38.5Mbits/sec,21.1Mbits/sec,38.3Mbits/sec,10.11
iperf3_result_20231019174721.txt,29.7Mbits/sec,23.5Mbits/sec,40.7Mbits/sec,44.8Mbits/sec,34.2Mbits/sec,40.6Mbits/sec,44.2Mbits/sec,40.1Mbits/sec,38.8Mbits/sec,29.7Mbits/sec,42.2Mbits/sec,10.74
iperf3_result_20231019173728.txt,90.2Mbits/sec,94.0Mbits/sec,72.5Mbits/sec,91.3Mbits/sec,95.2Mbits/sec,93.6Mbits/sec,97.5Mbits/sec,93.1Mbits/sec,93.5Mbits/sec,91.2Mbits/sec,95.3Mbits/sec,10.06
iperf3_result_20231019175211.txt,48.1Mbits/sec,49.1Mbits/sec,48.8Mbits/sec,40.6Mbits/sec,42.9Mbits/sec,43.6Mbits/sec,43.9Mbits/sec,40.7Mbits/sec,45.1Mbits/sec,37.8Mbits/sec,33.2Mbits/sec,10.07
iperf3_result_20231019174443.txt,40.1Mbits/sec,35.4Mbits/sec,24.5Mbits/sec,25.7Mbits/sec,23.8Mbits/sec,25.2Mbits/sec,22.7Mbits/sec,24.3Mbits/sec,21.1Mbits/sec,21.7Mbits/sec,19.4Mbits/sec,10.07
iperf3_result_20231019174330.txt,27.9Mbits/sec,32.1Mbits/sec,30.0Mbits/sec,28.4Mbits/sec,24.5Mbits/sec,23.7Mbits/sec,22.0Mbits/sec,21.0Mbits/sec,23.4Mbits/sec,20.8Mbits/sec,21.2Mbits/sec,10.20
iperf3_result_20231019174126.txt,23.4Mbits/sec,34.0Mbits/sec,29.5Mbits/sec,25.6Mbits/sec,20.9Mbits/sec,22.5Mbits/sec,25.2Mbits/sec,24.4Mbits/sec,24.7Mbits/sec,24.4Mbits/sec,27.4Mbits/sec,10.09
iperf3_result_20231019173932.txt,24.3Mbits/sec,30.9Mbits/sec,36.3Mbits/sec,27.6Mbits/sec,24.8Mbits/sec,21.8Mbits/sec,23.5Mbits/sec,24.9Mbits/sec,25.4Mbits/sec,23.8Mbits/sec,20.1Mbits/sec,10.06
iperf3_result_20231019174534.txt,37.8Mbits/sec,30.9Mbits/sec,27.2Mbits/sec,42.2Mbits/sec,44.9Mbits/sec,34.2Mbits/sec,28.7Mbits/sec,40.1Mbits/sec,33.4Mbits/sec,25.4Mbits/sec,25.3Mbits/sec,10.14
iperf3_result_20231019174044.txt,25.3Mbits/sec,25.8Mbits/sec,40.6Mbits/sec,28.8Mbits/sec,25.3Mbits/sec,24.7Mbits/sec,24.9Mbits/sec,22.9Mbits/sec,23.7Mbits/sec,22.3Mbits/sec,26.8Mbits/sec,10.10
iperf3_result_20231019173850.txt,27.3Mbits/sec,26.6Mbits/sec,41.0Mbits/sec,34.4Mbits/sec,29.5Mbits/sec,29.4Mbits/sec,30.7Mbits/sec,28.3Mbits/sec,27.0Mbits/sec,27.7Mbits/sec,36.3Mbits/sec,10.27
iperf3_result_20231019175039.txt,50.1Mbits/sec,48.8Mbits/sec,47.9Mbits/sec,47.1Mbits/sec,46.8Mbits/sec,51.1Mbits/sec,49.2Mbits/sec,49.2Mbits/sec,46.6Mbits/sec,48.8Mbits/sec,48.7Mbits/sec,10.10
iperf3_result_20231019174938.txt,94.2Mbits/sec,92.0Mbits/sec,94.8Mbits/sec,93.5Mbits/sec,91.7Mbits/sec,92.7Mbits/sec,89.7Mbits/sec,86.8Mbits/sec,88.8Mbits/sec,89.1Mbits/sec,97.0Mbits/sec,10.11
iperf3_result_20231019174855.txt,32.8Mbits/sec,26.9Mbits/sec,23.6Mbits/sec,21.6Mbits/sec,23.0Mbits/sec,30.7Mbits/sec,34.1Mbits/sec,35.1Mbits/sec,34.5Mbits/sec,30.7Mbits/sec,41.0Mbits/sec,10.65
iperf3_result_20231019175222.txt,40.5Mbits/sec,39.1Mbits/sec,45.9Mbits/sec,45.4Mbits/sec,47.9Mbits/sec,46.5Mbits/sec,46.5Mbits/sec,41.4Mbits/sec,42.6Mbits/sec,46.2Mbits/sec,47.0Mbits/sec,10.09
iperf3_result_20231019173647.txt,64.1Mbits/sec,72.6Mbits/sec,67.2Mbits/sec,65.0Mbits/sec,89.6Mbits/sec,89.0Mbits/sec,90.8Mbits/sec,95.4Mbits/sec,87.5Mbits/sec,88.2Mbits/sec,105Mbits/sec,10.06
iperf3_result_20231019175008.txt,52.5Mbits/sec,47.9Mbits/sec,47.0Mbits/sec,48.4Mbits/sec,48.3Mbits/sec,48.0Mbits/sec,48.3Mbits/sec,45.5Mbits/sec,49.2Mbits/sec,49.7Mbits/sec,53.1Mbits/sec,10.09
iperf3_result_20231019174115.txt,23.8Mbits/sec,36.1Mbits/sec,36.5Mbits/sec,27.7Mbits/sec,23.7Mbits/sec,24.0Mbits/sec,23.2Mbits/sec,23.9Mbits/sec,23.1Mbits/sec,23.6Mbits/sec,23.3Mbits/sec,10.09
iperf3_result_20231019173901.txt,27.7Mbits/sec,33.2Mbits/sec,52.7Mbits/sec,34.2Mbits/sec,29.2Mbits/sec,29.5Mbits/sec,29.4Mbits/sec,27.9Mbits/sec,26.6Mbits/sec,27.2Mbits/sec,25.2Mbits/sec,10.07
iperf3_result_20231019175141.txt,47.9Mbits/sec,49.2Mbits/sec,46.5Mbits/sec,41.0Mbits/sec,32.1Mbits/sec,33.5Mbits/sec,37.6Mbits/sec,37.2Mbits/sec,35.7Mbits/sec,36.9Mbits/sec,43.0Mbits/sec,10.08
