file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019173842.txt,41.0Mbits/sec,64.1Mbits/sec,54.7Mbits/sec,57.9Mbits/sec,52.3Mbits/sec,62.9Mbits/sec,62.9Mbits/sec,62.9Mbits/sec,73.4Mbits/sec,62.9Mbits/sec,,
iperf3_result_20231019174321.txt,26.9Mbits/sec,50.0Mbits/sec,44.8Mbits/sec,49.5Mbits/sec,38.1Mbits/sec,47.4Mbits/sec,39.1Mbits/sec,40.1Mbits/sec,50.6Mbits/sec,31.5Mbits/sec,,
iperf3_result_20231019173923.txt,53.0Mbits/sec,46.9Mbits/sec,36.5Mbits/sec,50.6Mbits/sec,41.9Mbits/sec,41.9Mbits/sec,41.9Mbits/sec,42.0Mbits/sec,52.4Mbits/sec,52.4Mbits/sec,,
iperf3_result_20231019174906.txt,54.5Mbits/sec,43.8Mbits/sec,57.4Mbits/sec,50.6Mbits/sec,41.8Mbits/sec,21.0Mbits/sec,10.5Mbits/sec,41.9Mbits/sec,21.0Mbits/sec,41.9Mbits/sec,,
iperf3_result_20231019173933.txt,34.8Mbits/sec,46.9Mbits/sec,47.4Mbits/sec,43.8Mbits/sec,44.8Mbits/sec,49.0Mbits/sec,52.3Mbits/sec,41.9Mbits/sec,52.4Mbits/sec,52.4Mbits/sec,,
iperf3_result_20231019174721.txt,40.8Mbits/sec,48.5Mbits/sec,17.7Mbits/sec,9.38Mbits/sec,31.4Mbits/sec,21.0Mbits/sec,10.5Mbits/sec,21.0Mbits/sec,10.5Mbits/sec,21.0Mbits/sec,0.00bits/sec,10.73
iperf3_result_20231019174127.txt,44.1Mbits/sec,47.4Mbits/sec,32.3Mbits/sec,50.6Mbits/sec,45.3Mbits/sec,45.9Mbits/sec,47.4Mbits/sec,48.0Mbits/sec,40.7Mbits/sec,41.6Mbits/sec,314Mbits/sec,10.03
iperf3_result_20231019174331.txt,22.1Mbits/sec,36.0Mbits/sec,51.1Mbits/sec,43.3Mbits/sec,46.4Mbits/sec,48.5Mbits/sec,39.6Mbits/sec,41.9Mbits/sec,41.9Mbits/sec,52.4Mbits/sec,,
iperf3_result_20231019174443.txt,26.9Mbits/sec,38.1Mbits/sec,50.6Mbits/sec,49.5Mbits/sec,48.5Mbits/sec,43.8Mbits/sec,49.5Mbits/sec,49.5Mbits/sec,40.7Mbits/sec,41.8Mbits/sec,,
iperf3_result_20231019173852.txt,57.6Mbits/sec,65.2Mbits/sec,56.3Mbits/sec,62.3Mbits/sec,62.9Mbits/sec,62.9Mbits/sec,62.9Mbits/sec,52.4Mbits/sec,62.9Mbits/sec,73.4Mbits/sec,,
iperf3_result_20231019174046.txt,32.6Mbits/sec,45.9Mbits/sec,51.1Mbits/sec,45.3Mbits/sec,48.0Mbits/sec,49.5Mbits/sec,50.7Mbits/sec,41.9Mbits/sec,52.4Mbits/sec,41.9Mbits/sec,,
iperf3_result_20231019174250.txt,51.8Mbits/sec,43.3Mbits/sec,47.4Mbits/sec,40.1Mbits/sec,52.1Mbits/sec,46.9Mbits/sec,40.7Mbits/sec,41.7Mbits/sec,52.1Mbits/sec,41.9Mbits/sec,233Mbits/sec,10.05
iperf3_result_20231019174454.txt,38.9Mbits/sec,39.1Mbits/sec,51.1Mbits/sec,44.8Mbits/sec,49.0Mbits/sec,39.7Mbits/sec,48.4Mbits/sec,41.9Mbits/sec,52.4Mbits/sec,41.9Mbits/sec,102Mbits/sec,10.10
