file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00
iperf3_result_20231019174229.txt,21.1Mbits/sec,32.4Mbits/sec,43.3Mbits/sec,45.4Mbits/sec,46.0Mbits/sec,46.7Mbits/sec,46.7Mbits/sec,45.7Mbits/sec,49.3Mbits/sec,46.0Mbits/sec
iperf3_result_20231019174639.txt,36.8Mbits/sec,46.1Mbits/sec,46.1Mbits/sec,45.9Mbits/sec,44.7Mbits/sec,27.7Mbits/sec,30.3Mbits/sec,30.7Mbits/sec,32.0Mbits/sec,33.1Mbits/sec
iperf3_result_20231019174412.txt,35.5Mbits/sec,45.7Mbits/sec,43.8Mbits/sec,37.0Mbits/sec,47.0Mbits/sec,43.3Mbits/sec,48.5Mbits/sec,45.9Mbits/sec,47.6Mbits/sec,49.1Mbits/sec
iperf3_result_20231019174823.txt,22.8Mbits/sec,41.0Mbits/sec,41.7Mbits/sec,45.4Mbits/sec,44.3Mbits/sec,19.1Mbits/sec,21.5Mbits/sec,29.4Mbits/sec,16.8Mbits/sec,25.8Mbits/sec
iperf3_result_20231019173751.txt,46.8Mbits/sec,59.5Mbits/sec,59.3Mbits/sec,59.8Mbits/sec,61.2Mbits/sec,67.7Mbits/sec,67.7Mbits/sec,73.3Mbits/sec,62.2Mbits/sec,57.0Mbits/sec
iperf3_result_20231019174606.txt,24.2Mbits/sec,40.3Mbits/sec,43.3Mbits/sec,43.3Mbits/sec,46.2Mbits/sec,20.9Mbits/sec,7.60Mbits/sec,11.7Mbits/sec,10.9Mbits/sec,18.0Mbits/sec
iperf3_result_20231019174148.txt,16.7Mbits/sec,20.2Mbits/sec,20.6Mbits/sec,33.6Mbits/sec,44.0Mbits/sec,43.0Mbits/sec,38.6Mbits/sec,45.8Mbits/sec,48.0Mbits/sec,45.9Mbits/sec
iperf3_result_20231019174834.txt,27.4Mbits/sec,41.7Mbits/sec,41.2Mbits/sec,43.3Mbits/sec,43.8Mbits/sec,43.3Mbits/sec,13.8Mbits/sec,18.6Mbits/sec,38.5Mbits/sec,34.3Mbits/sec
iperf3_result_20231019173801.txt,40.5Mbits/sec,56.8Mbits/sec,59.4Mbits/sec,56.9Mbits/sec,63.7Mbits/sec,59.0Mbits/sec,65.9Mbits/sec,70.0Mbits/sec,61.5Mbits/sec,64.6Mbits/sec
iperf3_result_20231019174015.txt,25.7Mbits/sec,33.3Mbits/sec,44.9Mbits/sec,46.4Mbits/sec,44.5Mbits/sec,43.1Mbits/sec,40.5Mbits/sec,43.4Mbits/sec,49.2Mbits/sec,42.5Mbits/sec
iperf3_result_20231019173811.txt,49.6Mbits/sec,59.5Mbits/sec,63.0Mbits/sec,63.6Mbits/sec,66.4Mbits/sec,66.9Mbits/sec,66.6Mbits/sec,72.0Mbits/sec,56.9Mbits/sec,66.1Mbits/sec
iperf3_result_20231019174617.txt,38.4Mbits/sec,42.2Mbits/sec,43.3Mbits/sec,37.4Mbits/sec,46.0Mbits/sec,20.6Mbits/sec,18.0Mbits/sec,18.8Mbits/sec,14.3Mbits/sec,14.6Mbits/sec
iperf3_result_20231019174158.txt,24.2Mbits/sec,26.5Mbits/sec,41.3Mbits/sec,37.1Mbits/sec,41.7Mbits/sec,42.2Mbits/sec,46.6Mbits/sec,45.9Mbits/sec,48.5Mbits/sec,39.5Mbits/sec
iperf3_result_20231019174004.txt,30.6Mbits/sec,43.3Mbits/sec,43.3Mbits/sec,42.6Mbits/sec,43.8Mbits/sec,47.5Mbits/sec,46.4Mbits/sec,45.4Mbits/sec,52.1Mbits/sec,47.8Mbits/sec
iperf3_result_20231019174628.txt,29.3Mbits/sec,39.8Mbits/sec,35.4Mbits/sec,46.9Mbits/sec,48.0Mbits/sec,19.0Mbits/sec,6.01Mbits/sec,8.94Mbits/sec,10.9Mbits/sec,11.1Mbits/sec
iperf3_result_20231019174402.txt,22.6Mbits/sec,38.4Mbits/sec,36.2Mbits/sec,46.4Mbits/sec,45.2Mbits/sec,50.0Mbits/sec,48.3Mbits/sec,46.0Mbits/sec,46.4Mbits/sec,53.2Mbits/sec
iperf3_result_20231019173740.txt,33.4Mbits/sec,58.0Mbits/sec,57.1Mbits/sec,63.8Mbits/sec,65.2Mbits/sec,63.9Mbits/sec,65.8Mbits/sec,71.8Mbits/sec,67.2Mbits/sec,68.9Mbits/sec
